FECHA (YYMMDD);HORA (HHMM);;
061012;1500;1,2;
061012;1600;0,9;
061012;1700;0,599998;
061012;1800;0,799998;
061012;1900;0,7;
061012;2000;0,5;
061012;2100;0,5;
061012;2200;0,7;
061012;2300;0,7;
061013;0000;1,4;
061013;0100;0,7;
061013;0200;0,5;
061013;0300;0,7;
061013;0400;0,599998;
061013;0500;0,7;
061013;0600;1,5;
061013;0700;2,3;
061013;0800;2,4;
061013;0900;3;
061013;1000;3,7;
061013;1100;1,8;
061013;1200;0,9;
061013;1300;1,2;
061013;1400;1,2;
061013;1500;1,4;
061013;1600;1,1;
061013;1700;1,5;
061013;1800;1,1;
061013;1900;1;
061013;2000;0,9;
061013;2100;0,7;
061013;2200;0,799998;
061013;2300;0,799998;
061014;0000;0,9;
061014;0100;1;
061014;0200;1,3;
061014;0300;1,7;
061014;0400;1,6;
061014;0500;1,7;
061014;0600;1,5;
061014;0700;2;
061014;0800;1,5;
061014;0900;1;
061014;1000;1,4;
061014;1100;1,9;
061014;1200;1,7;
061014;1300;1,6;
061014;1400;1,5;
061014;1500;1,4;
061014;1600;1,5;
061014;1700;2,1;
061014;1800;2,8;
061014;1900;3,1;
061014;2000;2,6;
061014;2100;1,6;
061014;2200;1,8;
061014;2300;1,7;
061015;0000;1,2;
061015;0100;0,9;
061015;0200;0,5;
061015;0300;0,9;
061015;0400;0,599998;
061015;0500;0,7;
061015;0600;0,7;
061015;0700;0,7;
061015;0800;0,799998;
061015;0900;1,7;
061015;1000;1,3;
061015;1100;1,4;
061015;1200;2;
061015;1300;2,1;
061015;1400;2;
061015;1500;1,9;
061015;1600;2,7;
061015;1700;2,4;
061015;1800;1,3;
061015;1900;1,5;
061015;2000;1,2;
061015;2100;1,1;
061015;2200;0,799998;
061015;2300;0,599998;
061016;0000;0,9;
061016;0100;1,2;
061016;0200;0,7;
061016;0300;0,599998;
061016;0400;0,599998;
061016;0500;0,7;
061016;0600;0,599998;
061016;0700;0,5;
061016;0800;0,7;
061016;0900;0,7;
061016;1000;1,5;
061016;1100;1,4;
061016;1200;1,3;
061016;1300;1,8;
061016;1400;1;
061016;1500;0,799998;
061016;1600;1,1;
061016;1700;0,7;
061016;1800;0,599998;
061016;1900;0,5;
061016;2000;0,4;
061016;2100;1;
061016;2200;1,2;
061016;2300;0,9;
061017;0000;1,2;
061017;0100;1,3;
061017;0200;1,1;
061017;0300;0,9;
061017;0400;0,799998;
061017;0500;0,5;
061017;0600;0,4;
061017;0700;0,7;
061017;0800;0,7;
061017;0900;1,4;
061017;1000;1,4;
061017;1100;1,3;
061017;1200;1,3;
061017;1300;1,3;
061017;1400;1,5;
061017;1500;1,2;
061017;1600;1,1;
061017;1700;0,7;
061017;1800;0,799998;
061017;1900;0,5;
061017;2000;0,599998;
061017;2100;0,599998;
061017;2200;1,5;
061017;2300;1,1;
061018;0000;1,1;
061018;0100;0,9;
061018;0200;0,5;
061018;0300;0,2;
061018;0400;0,3;
061018;0500;0,7;
061018;0600;1,4;
061018;0700;1,1;
061018;0800;1,4;
061018;0900;1,4;
061018;1000;0,9;
061018;1100;0,9;
061018;1200;1,3;
061018;1300;1,5;
061018;1400;1,7;
061018;1500;1,5;
061018;1600;1,3;
061018;1700;1,3;
061018;1800;1,8;
061018;1900;1,5;
061018;2000;0,9;
061018;2100;0,7;
061018;2200;0,7;
061018;2300;0,4;
061019;0000;0,4;
061019;0100;0,599998;
061019;0200;0,5;
061019;0300;0,799998;
061019;0400;0,7;
061019;0500;0,599998;
061019;0600;0,799998;
061019;0700;0,7;
061019;0800;1,2;
061019;0900;1,1;
061019;1000;1,3;
061019;1100;2;
061019;1200;1,8;
061019;1300;2,3;
061019;1400;2;
061019;1500;1,8;
061019;1600;1,5;
061019;1700;2,9;
061019;1800;2,2;
061019;1900;1,4;
061019;2000;0,4;
061019;2100;1,3;
061019;2200;0,2;
061019;2300;0,2;
061020;0000;0,5;
061020;0100;0,5;
061020;0200;0,7;
061020;0300;0,799998;
061020;0400;0,799998;
061020;0500;0,9;
061020;0600;1;
061020;0700;1;
061020;0800;0,799998;
061020;0900;1,2;
061020;1000;1,2;
061020;1100;1,6;
061020;1200;1,4;
061020;1300;1,7;
061020;1400;1,8;
061020;1500;1,7;
061020;1600;1,9;
061020;1700;2,5;
061020;1800;1,4;
061020;1900;0,9;
061020;2000;0,799998;
061020;2100;0,599998;
061020;2200;0,4;
061020;2300;0,5;
061021;0000;0,3;
061021;0100;0,3;
061021;0200;0,4;
061021;0300;0,799998;
061021;0400;0,599998;
061021;0500;0,599998;
061021;0600;0,799998;
061021;0700;0,7;
061021;0800;1;
061021;0900;1,1;
061021;1000;1,2;
061021;1100;1;
061021;1200;1,4;
061021;1300;1,5;
061021;1400;1,6;
061021;1500;1,3;
061021;1600;2;
061021;1700;1,6;
061021;1800;0,9;
061021;1900;0,5;
061021;2000;0,5;
061021;2100;0,4;
061021;2200;0,4;
061021;2300;0,3;
061022;0000;0,4;
061022;0100;0,5;
061022;0200;0,599998;
061022;0300;0,5;
061022;0400;0,599998;
061022;0500;0,599998;
061022;0600;0,799998;
061022;0700;0,5;
061022;0800;0,9;
061022;0900;1,3;
061022;1000;1,1;
061022;1100;1,4;
061022;1200;1,5;
061022;1300;1,4;
061022;1400;1,7;
061022;1500;2,3;
061022;1600;1,9;
061022;1700;1,4;
061022;1800;0,799998;
061022;1900;0,3;
061022;2000;0,2;
061022;2100;0,4;
061022;2200;0,3;
061022;2300;0,599998;
061023;0000;0,799998;
061023;0100;0,5;
061023;0200;0,9;
061023;0300;0,7;
061023;0400;0,799998;
061023;0500;0,7;
061023;0600;0,5;
061023;0700;0,799998;
061023;0800;1,3;
061023;0900;1,1;
061023;1000;1;
061023;1100;1,7;
061023;1200;1,8;
061023;1300;2;
061023;1400;2,3;
061023;1500;1,8;
061023;1600;2,1;
061023;1700;1,1;
061023;1800;1;
061023;1900;0,5;
061023;2000;0,7;
061023;2100;1;
061023;2200;0,3;
061023;2300;0,599998;
061024;0000;0,3;
061024;0100;0,4;
061024;0200;0,5;
061024;0300;0,5;
061024;0400;0,799998;
061024;0500;0,9;
061024;0600;1;
061024;0700;1;
061024;0800;1,1;
061024;0900;1,4;
061024;1000;1,7;
061024;1100;2,1;
061024;1200;2,1;
061024;1300;1,9;
061024;1400;3,4;
061024;1500;3,4;
061024;1600;2,9;
061024;1700;2;
061024;1800;1,4;
061024;1900;1,3;
061024;2000;1,4;
061024;2100;1,5;
061024;2200;1,5;
061024;2300;1,8;
061025;0000;1,6;
061025;0100;1,4;
061025;0200;1,2;
061025;0300;0,599998;
061025;0400;0,2;
061025;0500;0,0999998;
061025;0600;0,3;
061025;0700;0,599998;
061025;0800;1,1;
061025;0900;1,1;
061025;1000;1,9;
061025;1100;1,6;
061025;1200;1,8;
061025;1300;1,9;
061025;1400;1,8;
061025;1500;1,9;
061025;1600;1,4;
061025;1700;1,2;
061025;1800;1,2;
061025;1900;1,1;
061025;2000;0,9;
061025;2100;0,799998;
061025;2200;0,599998;
061025;2300;0,4;
061026;0000;0,3;
061026;0100;0,4;
061026;0200;0,599998;
061026;0300;1,1;
061026;0400;1;
061026;0500;1;
061026;0600;1,3;
061026;0700;0,7;
061026;0800;0,3;
061026;0900;1;
061026;1000;1,8;
061026;1100;1,5;
061026;1200;1,7;
061026;1300;2;
061026;1400;1,8;
061026;1500;2,1;
061026;1600;2,2;
061026;1700;1,4;
061026;1800;1,9;
061026;1900;1,8;
061026;2000;1,1;
061026;2100;1,4;
061026;2200;1,3;
061026;2300;0,599998;
061027;0000;0,4;
061027;0100;0,4;
061027;0200;0,7;
061027;0300;0,799998;
061027;0400;0,5;
061027;0500;0,4;
061027;0600;0,599998;
061027;0700;0,799998;
061027;0800;0,799998;
061027;0900;1,1;
061027;1000;1,1;
061027;1100;1,4;
061027;1200;1,3;
061027;1300;1,4;
061027;1400;1,6;
061027;1500;1,6;
061027;1600;1,3;
061027;1700;1,2;
061027;1800;0,9;
061027;1900;0,799998;
061027;2000;0,9;
061027;2100;0,799998;
061027;2200;0,799998;
061027;2300;0,799998;
061028;0000;0,5;
061028;0100;0,5;
061028;0200;0,799998;
061028;0300;0,4;
061028;0400;0,599998;
061028;0500;0,7;
061028;0600;0,9;
061028;0700;0,799998;
061028;0800;0,799998;
061028;0900;1,5;
061028;1000;2;
061028;1100;2;
061028;1200;1,9;
061028;1300;2,1;
061028;1400;1,7;
061028;1500;1,8;
061028;1600;1,7;
061028;1700;2,6;
061028;1800;3;
061028;1900;2,1;
061028;2000;2,7;
061028;2100;2,1;
061028;2200;1,5;
061028;2300;1,1;
061029;0000;1,5;
061029;0100;1,7;
061029;0200;1,1;
061029;0300;0,9;
061029;0400;0,9;
061029;0500;1,1;
061029;0600;1;
061029;0700;1;
061029;0800;0,7;
061029;0900;1,2;
061029;1000;1,4;
061029;1100;1,5;
061029;1200;1,8;
061029;1300;1,4;
061029;1400;2,1;
061029;1500;2,2;
061029;1600;3,3;
061029;1700;2,8;
061029;1800;1,6;
061029;1900;2,1;
061029;2000;1,2;
061029;2100;1,2;
061029;2200;0,9;
061029;2300;0,4;
061030;0000;0,3;
061030;0100;0,5;
061030;0200;0,5;
061030;0300;0,3;
061030;0400;0,4;
061030;0500;0,9;
061030;0600;0,7;
061030;0700;1,1;
061030;0800;2,2;
061030;0900;2,5;
061030;1000;2,5;
061030;1100;2,9;
061030;1200;2,9;
061030;1300;2,9;
061030;1400;3,3;
061030;1500;3,4;
061030;1600;3,2;
061030;1700;3,1;
061030;1800;1,5;
061030;1900;1,6;
061030;2000;1,6;
061030;2100;1,6;
061030;2200;0,799998;
061030;2300;0,5;
061031;0000;0,9;
061031;0100;0,799998;
061031;0200;0,5;
061031;0300;0,7;
061031;0400;0,599998;
061031;0500;0,5;
061031;0600;0,7;
061031;0700;0,799998;
061031;0800;1,2;
061031;0900;1,3;
061031;1000;1,8;
061031;1100;3,1;
061031;1200;3;
061031;1300;3,3;
061031;1400;3,3;
061031;1500;4,7;
061031;1600;4,5;
061031;1700;2,8;
061031;1800;2,1;
061031;1900;1,8;
061031;2000;1,7;
061031;2100;2;
061031;2200;1,1;
061031;2300;0,7;
061101;0000;0,799998;
061101;0100;1,4;
061101;0200;0,799998;
061101;0300;0,799998;
061101;0400;0,799998;
061101;0500;0,799998;
061101;0600;0,599998;
061101;0700;0,7;
061101;0800;1;
061101;0900;1;
061101;1000;1,2;
061101;1100;1,4;
061101;1200;2;
061101;1300;1,6;
061101;1400;2,8;
061101;1500;2,2;
061101;1600;1,9;
061101;1700;1,8;
061101;1800;1,8;
061101;1900;1,6;
061101;2000;1,8;
061101;2100;1,7;
061101;2200;1,5;
061101;2300;1,3;
061102;0000;0,5;
061102;0100;0,4;
061102;0200;0,4;
061102;0300;0,9;
061102;0400;0,7;
061102;0500;0,4;
061102;0600;0,4;
061102;0700;0,7;
061102;0800;1;
061102;0900;1;
061102;1000;1,2;
061102;1100;1,5;
061102;1200;1,1;
061102;1300;1,2;
061102;1400;1;
061102;1500;1,7;
061102;1600;3,3;
061102;1700;2,5;
061102;1800;1,5;
061102;1900;1,2;
061102;2000;0,9;
061102;2100;0,9;
061102;2200;0,599998;
061102;2300;0,3;
061103;0000;0,2;
061103;0100;0,4;
061103;0200;0,799998;
061103;0300;0,4;
061103;0400;0,0999998;
061103;0500;0,4;
061103;0600;0,599998;
061103;0700;0,5;
061103;0800;1,4;
061103;0900;1,4;
061103;1000;1,3;
061103;1100;1,5;
061103;1200;1,7;
061103;1300;1,9;
061103;1400;2;
061103;1500;1,5;
061103;1600;1,5;
061103;1700;1,1;
061103;1800;0,7;
061103;1900;0,799998;
061103;2000;0,5;
061103;2100;0,599998;
061103;2200;0,7;
061103;2300;1;
061104;0000;0,4;
061104;0100;0,799998;
061104;0200;0,9;
061104;0300;0,7;
061104;0400;0,5;
061104;0500;0,599998;
061104;0600;0,9;
061104;0700;1,4;
061104;0800;1,2;
061104;0900;0,799998;
061104;1000;1,1;
061104;1100;0,9;
061104;1200;1,1;
061104;1300;1,1;
061104;1400;1,5;
061104;1500;1,1;
061104;1600;1,1;
061104;1700;0,799998;
061104;1800;0,799998;
061104;1900;0,9;
061104;2000;1,1;
061104;2100;1,3;
061104;2200;1,3;
061104;2300;1,1;
061105;0000;0,599998;
061105;0100;0,4;
061105;0200;0,5;
061105;0300;0,2;
061105;0400;0,5;
061105;0500;0,599998;
061105;0600;0,2;
061105;0700;0,5;
061105;0800;0,599998;
061105;0900;1;
061105;1000;1,3;
061105;1100;1,2;
061105;1200;1,7;
061105;1300;1,3;
061105;1400;2,1;
061105;1500;1,6;
061105;1600;1,6;
061105;1700;2,8;
061105;1800;2,2;
061105;1900;1,4;
061105;2000;1,2;
061105;2100;1,3;
061105;2200;0,799998;
061105;2300;0,7;
061106;0000;1;
061106;0100;1,1;
061106;0200;0,799998;
061106;0300;0,4;
061106;0400;0,5;
061106;0500;0,7;
061106;0600;0,5;
061106;0700;0,9;
061106;0800;1;
061106;0900;1,1;
061106;1000;1,6;
061106;1100;1,9;
061106;1200;3,4;
061106;1300;3,8;
061106;1400;4,3;
061106;1500;4,8;
061106;1600;3,1;
061106;1700;1,6;
061106;1800;1,3;
061106;1900;1,3;
061106;2000;1,4;
061106;2100;0,799998;
061106;2200;0,4;
061106;2300;0,4;
061107;0000;0,599998;
061107;0100;0,4;
061107;0200;0,4;
061107;0300;0,599998;
061107;0400;0,7;
061107;0500;0,599998;
061107;0600;0,7;
061107;0700;0,599998;
061107;0800;1,2;
061107;0900;1,6;
061107;1000;2,3;
061107;1100;1,7;
061107;1200;1,4;
061107;1300;2,5;
061107;1400;3,3;
061107;1500;2,5;
061107;1600;2;
061107;1700;1,5;
061107;1800;1,1;
061107;1900;0,599998;
061107;2000;1,3;
061107;2100;1,3;
061107;2200;1,4;
061107;2300;1;
061108;0000;1,1;
061108;0100;0,9;
061108;0200;0,9;
061108;0300;0,799998;
061108;0400;0,9;
061108;0500;0,9;
061108;0600;0,799998;
061108;0700;0,799998;
061108;0800;0,7;
061108;0900;1;
061108;1000;1,8;
061108;1100;1,8;
061108;1200;1,7;
061108;1300;1,5;
061108;1400;1,5;
061108;1500;2,4;
061108;1600;2,2;
061108;1700;1,3;
061108;1800;0,7;
061108;1900;0,7;
061108;2000;0,3;
061108;2100;0,5;
061108;2200;0,599998;
061108;2300;0,799998;
061109;0000;0,599998;
061109;0100;0,7;
061109;0200;0,7;
061109;0300;0,5;
061109;0400;0,799998;
061109;0500;0,7;
061109;0600;0,9;
061109;0700;0,599998;
061109;0800;1,4;
061109;0900;1,3;
061109;1000;1,6;
061109;1100;1,3;
061109;1200;1,5;
061109;1300;1,5;
061109;1400;1,4;
061109;1500;1,6;
061109;1600;1,4;
061109;1700;1,4;
061109;1800;1;
061109;1900;0,7;
061109;2000;0,599998;
061109;2100;0,5;
061109;2200;0,4;
061109;2300;0,599998;
061110;0000;0,5;
061110;0100;0,5;
061110;0200;0,4;
061110;0300;0,4;
061110;0400;0,599998;
061110;0500;0,7;
061110;0600;0,5;
061110;0700;0,799998;
061110;0800;1;
061110;0900;0,9;
061110;1000;1,2;
061110;1100;1,3;
061110;1200;1,6;
061110;1300;1,2;
061110;1400;1,6;
061110;1500;1,3;
061110;1600;1,5;
061110;1700;0,799998;
061110;1800;0,7;
061110;1900;0,4;
061110;2000;0,4;
061110;2100;0,4;
061110;2200;0,4;
061110;2300;0,5;
061111;0000;0,4;
061111;0100;0,5;
061111;0200;0,4;
061111;0300;0,2;
061111;0400;0,3;
061111;0500;0,2;
061111;0600;0,4;
061111;0700;0,599998;
061111;0800;0,7;
061111;0900;0,7;
061111;1000;0,799998;
061111;1100;1,1;
061111;1200;0,7;
061111;1300;0,7;
061111;1400;0,9;
061111;1500;0,799998;
061111;1600;1;
061111;1700;1,1;
061111;1800;0,799998;
061111;1900;0,3;
061111;2000;0,2;
061111;2100;0,2;
061111;2200;0,2;
061111;2300;0,2;
061112;0000;0,2;
061112;0100;0,2;
061112;0200;0,3;
061112;0300;0,3;
061112;0400;0,2;
061112;0500;0,3;
061112;0600;0,0999998;
061112;0700;0,4;
061112;0800;1;
061112;0900;1;
061112;1000;0,9;
061112;1100;1,5;
061112;1200;1,7;
061112;1300;1,9;
061112;1400;1,6;
061112;1500;2,3;
061112;1600;1,3;
061112;1700;1,3;
061112;1800;2,1;
061112;1900;1,5;
061112;2000;1;
061112;2100;0,9;
061112;2200;0,3;
061112;2300;0,5;
061113;0000;0,7;
061113;0100;0,7;
061113;0200;0,9;
061113;0300;0,599998;
061113;0400;0,799998;
061113;0500;0,799998;
061113;0600;1,3;
061113;0700;1;
061113;0800;0,9;
061113;0900;1,1;
061113;1000;1,6;
061113;1100;1,7;
061113;1200;1,8;
061113;1300;2,5;
061113;1400;2,9;
061113;1500;2,4;
061113;1600;2,2;
061113;1700;1,2;
061113;1800;1,1;
061113;1900;0,799998;
061113;2000;0,599998;
061113;2100;0,7;
061113;2200;1,1;
061113;2300;1,4;
061114;0000;0,9;
061114;0100;0,9;
061114;0200;0,799998;
061114;0300;0,9;
061114;0400;0,9;
061114;0500;0,599998;
061114;0600;0,599998;
061114;0700;0,7;
061114;0800;1,4;
061114;0900;1,7;
061114;1000;1,6;
061114;1100;2;
061114;1200;1,8;
061114;1300;1,8;
061114;1400;1,8;
061114;1500;3,1;
061114;1600;3,5;
061114;1700;2,6;
061114;1800;1,6;
061114;1900;1,3;
061114;2000;1,4;
061114;2100;1;
061114;2200;0,799998;
061114;2300;0,7;
061115;0000;0,599998;
061115;0100;0,4;
061115;0200;0,5;
061115;0300;0,4;
061115;0400;0,5;
061115;0500;0,7;
061115;0600;0,599998;
061115;0700;0,599998;
061115;0800;1,1;
061115;0900;2;
061115;1000;2,1;
061115;1100;2,1;
061115;1200;2,4;
061115;1300;2,3;
061115;1400;1,9;
061115;1500;1,6;
061115;1600;2,4;
061115;1700;3;
061115;1800;2,4;
061115;1900;2,4;
061115;2000;2,2;
061115;2100;1,1;
061115;2200;0,9;
061115;2300;0,5;
061116;0000;0,599998;
061116;0100;0,599998;
061116;0200;0,7;
061116;0300;0,7;
061116;0400;0,9;
061116;0500;1,1;
061116;0600;1,1;
061116;0700;1,3;
061116;0800;1,2;
061116;0900;1,9;
061116;1000;2,2;
061116;1100;2,5;
061116;1200;2,1;
061116;1300;1,4;
061116;1400;1,9;
061116;1500;2,2;
061116;1600;2,6;
061116;1700;1,2;
061116;1800;2,1;
061116;1900;2;
061116;2000;1,2;
061116;2100;1,2;
061116;2200;1,4;
061116;2300;1,4;
061117;0000;1,2;
061117;0100;1,4;
061117;0200;1,1;
061117;0300;0,7;
061117;0400;0,5;
061117;0500;0,4;
061117;0600;0,599998;
061117;0700;0,7;
061117;0800;1,2;
061117;0900;1;
061117;1000;1,8;
061117;1100;1,6;
061117;1200;1,1;
061117;1300;1,3;
061117;1400;1,7;
061117;1500;1,3;
061117;1600;1,6;
061117;1700;1,3;
061117;1800;1,4;
061117;1900;1,1;
061117;2000;0,9;
061117;2100;1;
061117;2200;0,799998;
061117;2300;0,5;
061118;0000;0,599998;
061118;0100;0,5;
061118;0200;0,599998;
061118;0300;0,9;
061118;0400;0,9;
061118;0500;0,799998;
061118;0600;1,3;
061118;0700;1,2;
061118;0800;1,3;
061118;0900;1,8;
061118;1000;3,1;
061118;1100;2,9;
061118;1200;3,4;
061118;1300;3,6;
061118;1400;3,1;
061118;1500;2,6;
061118;1600;4,1;
061118;1700;4,39999;
061118;1800;2,3;
061118;1900;3;
061118;2000;2,8;
061118;2100;2,8;
061118;2200;1,8;
061118;2300;1,4;
061119;0000;0,7;
061119;0100;0,2;
061119;0200;0,3;
061119;0300;0,4;
061119;0400;0,4;
061119;0500;0,5;
061119;0600;0,5;
061119;0700;0,7;
061119;0800;0,9;
061119;0900;1,3;
061119;1000;1,3;
061119;1100;1,5;
061119;1200;2;
061119;1300;2,3;
061119;1400;1,9;
061119;1500;1,9;
061119;1600;2,2;
061119;1700;2,4;
061119;1800;0,799998;
061119;1900;0,3;
061119;2000;0,799998;
061119;2100;0,4;
061119;2200;0,4;
061119;2300;0,799998;
061120;0000;0,599998;
061120;0100;0,7;
061120;0200;0,599998;
061120;0300;0,799998;
061120;0400;0,799998;
061120;0500;0,799998;
061120;0600;1;
061120;0700;1,5;
061120;0800;1,2;
061120;0900;1,2;
061120;1000;1,3;
061120;1100;1,4;
061120;1200;1,4;
061120;1300;1,5;
061120;1400;1,4;
061120;1500;1,4;
061120;1600;1,5;
061120;1700;1,6;
061120;1800;2,1;
061120;1900;2,5;
061120;2000;2,1;
061120;2100;1,5;
061120;2200;1,1;
061120;2300;0,799998;
061121;0000;0,3;
061121;0100;0,3;
061121;0200;0,599998;
061121;0300;0,5;
061121;0400;0,9;
061121;0500;1;
061121;0600;0,7;
061121;0700;0,799998;
061121;0800;1,2;
061121;0900;1,4;
061121;1000;1,8;
061121;1100;1,6;
061121;1200;2,1;
061121;1300;2,2;
061121;1400;2,3;
061121;1500;1,9;
061121;1600;1,3;
061121;1700;2,2;
061121;1800;1,7;
061121;1900;1,1;
061121;2000;2,1;
061121;2100;1,5;
061121;2200;0,3;
061121;2300;0,3;
061122;0000;0,4;
061122;0100;0,4;
061122;0200;0,3;
061122;0300;0,2;
061122;0400;0,7;
061122;0500;0,4;
061122;0600;0,799998;
061122;0700;0,7;
061122;0800;1,3;
061122;0900;1,4;
061122;1000;1,4;
061122;1100;1,4;
061122;1200;1,8;
061122;1300;1,7;
061122;1400;2;
061122;1500;3,1;
061122;1600;1,9;
061122;1700;1,8;
061122;1800;1,3;
061122;1900;1;
061122;2000;0,7;
061122;2100;0,4;
061122;2200;0,4;
061122;2300;0,9;
061123;0000;0,7;
061123;0100;0,7;
061123;0200;0,5;
061123;0300;0,4;
061123;0400;0,7;
061123;0500;1;
061123;0600;1,1;
061123;0700;0,7;
061123;0800;0,799998;
061123;0900;0,7;
061123;1000;0,7;
061123;1100;1,6;
061123;1200;1,5;
061123;1300;1,6;
061123;1400;1,9;
061123;1500;1,9;
061123;1600;1,7;
061123;1700;1;
061123;1800;1;
061123;1900;1,2;
061123;2000;1,9;
061123;2100;1,6;
061123;2200;1,6;
061123;2300;0,7;
061124;0000;0,599998;
061124;0100;0,7;
061124;0200;0,5;
061124;0300;0,599998;
061124;0400;0,599998;
061124;0500;0,7;
061124;0600;0,7;
061124;0700;0,9;
061124;0800;1,2;
061124;0900;2,2;
061124;1000;1,8;
061124;1100;2,3;
061124;1200;2,1;
061124;1300;2,1;
061124;1400;1,9;
061124;1500;1,5;
061124;1600;2,6;
061124;1700;2,5;
061124;1800;2,6;
061124;1900;1,7;
061124;2000;1,8;
061124;2100;1,6;
061124;2200;1,6;
061124;2300;1,2;
061125;0000;0,599998;
061125;0100;0,9;
061125;0200;0,4;
061125;0300;0,599998;
061125;0400;0,799998;
061125;0500;0,599998;
061125;0600;0,799998;
061125;0700;0,599998;
061125;0800;1,4;
061125;0900;1,6;
061125;1000;1,5;
061125;1100;2;
061125;1200;2,3;
061125;1300;1,8;
061125;1400;1,4;
061125;1500;2,4;
061125;1600;2,6;
061125;1700;2,5;
061125;1800;1,9;
061125;1900;1,8;
061125;2000;1,5;
061125;2100;1,2;
061125;2200;1,1;
061125;2300;0,799998;
061126;0000;0,7;
061126;0100;0,9;
061126;0200;1;
061126;0300;0,7;
061126;0400;0,799998;
061126;0500;0,5;
061126;0600;0,599998;
061126;0700;0,799998;
061126;0800;1,4;
061126;0900;1,7;
061126;1000;2;
061126;1100;1,7;
061126;1200;2,1;
061126;1300;2,4;
061126;1400;1,7;
061126;1500;1,7;
061126;1600;2,2;
061126;1700;1,5;
061126;1800;1,7;
061126;1900;1,4;
061126;2000;1,7;
061126;2100;1,3;
061126;2200;1,4;
061126;2300;1,1;
061127;0000;0,9;
061127;0100;0,599998;
061127;0200;0,599998;
061127;0300;0,4;
061127;0400;0,5;
061127;0500;0,599998;
061127;0600;1,2;
061127;0700;1,4;
061127;0800;1,5;
061127;0900;1,5;
061127;1000;1,4;
061127;1100;1,4;
061127;1200;2,5;
061127;1300;2,2;
061127;1400;2,3;
061127;1500;1,4;
061127;1600;1,6;
061127;1700;2,1;
061127;1800;2;
061127;1900;1,2;
061127;2000;0,799998;
061127;2100;1;
061127;2200;1,1;
061127;2300;0,9;
061128;0000;0,599998;
061128;0100;0,4;
061128;0200;0,599998;
061128;0300;0,7;
061128;0400;0,9;
061128;0500;1,4;
061128;0600;1,3;
061128;0700;0,799998;
061128;0800;1;
061128;0900;1,3;
061128;1000;1,1;
061128;1100;1,9;
061128;1200;2,1;
061128;1300;3,2;
061128;1400;3,3;
061128;1500;3,1;
061128;1600;2,1;
061128;1700;1,7;
061128;1800;1,7;
061128;1900;1,4;
061128;2000;1,4;
061128;2100;1,8;
061128;2200;1;
061128;2300;0,9;
061129;0000;0,5;
061129;0100;0,4;
061129;0200;0,5;
061129;0300;0,4;
061129;0400;0,599998;
061129;0500;0,7;
061129;0600;0,7;
061129;0700;0,7;
061129;0800;1,3;
061129;0900;1,3;
061129;1000;1,8;
061129;1100;1,2;
061129;1200;1,6;
061129;1300;2,1;
061129;1400;2;
061129;1500;1,7;
061129;1600;1,6;
061129;1700;1,2;
061129;1800;1,4;
061129;1900;0,7;
061129;2000;0,799998;
061129;2100;1,1;
061129;2200;0,9;
061129;2300;0,599998;
061130;0000;0,7;
061130;0100;0,7;
061130;0200;0,5;
061130;0300;1;
061130;0400;1,1;
061130;0500;1;
061130;0600;0,7;
061130;0700;0,799998;
061130;0800;1,3;
061130;0900;1,3;
061130;1000;1;
061130;1100;1,3;
061130;1200;1,4;
061130;1300;1,3;
061130;1400;1,9;
061130;1500;1,2;
061130;1600;1;
061130;1700;1,3;
061130;1800;0,799998;
061130;1900;0,7;
061130;2000;0,7;
061130;2100;0,799998;
061130;2200;0,9;
061130;2300;0,599998;
061201;0000;0,7;
061201;0100;0,4;
061201;0200;0,599998;
061201;0300;0,5;
061201;0400;0,5;
061201;0500;0,7;
061201;0600;1,5;
061201;0700;1,4;
061201;0800;1,6;
061201;0900;0,9;
061201;1000;1,3;
061201;1100;0,799998;
061201;1200;1,3;
061201;1300;1,7;
061201;1400;2,1;
061201;1500;2,5;
061201;1600;1,8;
061201;1700;1,6;
061201;1800;1,9;
061201;1900;2,2;
061201;2000;1,6;
061201;2100;1,3;
061201;2200;0,9;
061201;2300;0,599998;
061202;0000;0,5;
061202;0100;0,3;
061202;0200;0,7;
061202;0300;0,799998;
061202;0400;1;
061202;0500;0,9;
061202;0600;1;
061202;0700;0,799998;
061202;0800;1,6;
061202;0900;1,8;
061202;1000;1,6;
061202;1100;2;
061202;1200;1,8;
061202;1300;2,4;
061202;1400;2,3;
061202;1500;1,8;
061202;1600;1,9;
061202;1700;1,6;
061202;1800;1,4;
061202;1900;1,5;
061202;2000;1,2;
061202;2100;1,4;
061202;2200;1;
061202;2300;0,5;
061203;0000;0,7;
061203;0100;0,3;
061203;0200;0,7;
061203;0300;0,799998;
061203;0400;0,7;
061203;0500;0,5;
061203;0600;1,2;
061203;0700;1,1;
061203;0800;1,3;
061203;0900;1,5;
061203;1000;1,4;
061203;1100;1,8;
061203;1200;2,1;
061203;1300;1,9;
061203;1400;2;
061203;1500;2,1;
061203;1600;1,6;
061203;1700;2;
061203;1800;2,8;
061203;1900;1,9;
061203;2000;0,799998;
061203;2100;0,9;
061203;2200;1,3;
061203;2300;1;
061204;0000;0,9;
061204;0100;0,599998;
061204;0200;0,7;
061204;0300;0,599998;
061204;0400;0,599998;
061204;0500;0,7;
061204;0600;0,7;
061204;0700;1;
061204;0800;1,3;
061204;0900;1,7;
061204;1000;2,2;
061204;1100;1,7;
061204;1200;1,9;
