FECHA (YYMMDD);HORA (HHMM);;
140629;0500;92;
140629;0600;92;
140629;0700;92;
140629;0800;91;
140629;0900;85;
140629;1000;71;
140629;1100;67;
140629;1200;64;
140629;1300;64;
140629;1400;63;
140629;1500;64;
140629;1600;75;
140629;1700;81;
140629;1800;85;
140629;1900;84;
140629;2000;83;
140629;2100;82;
140629;2200;81;
140629;2300;79;
140630;0000;81;
140630;0100;82;
140630;0200;81;
140630;0300;80;
140630;0400;83;
140630;0500;80;
140630;0600;77;
140630;0700;77;
140630;0800;75;
140630;0900;75;
140630;1000;72;
140630;1100;70;
140630;1200;66;
140630;1300;66;
140630;1400;65;
140630;1500;65;
140630;1600;64;
140630;1700;65;
140630;1800;67;
140630;1900;68;
140630;2000;68;
140630;2100;69;
140630;2200;69;
140630;2300;70;
140701;0000;68;
140701;0100;67;
140701;0200;69;
140701;0300;74;
140701;0400;79;
140701;0500;82;
140701;0600;83;
140701;0700;82;
140701;0800;81;
140701;0900;75;
140701;1000;62;
140701;1100;55;
140701;1200;51;
140701;1300;54;
140701;1400;57;
140701;1500;62;
140701;1600;68;
140701;1700;71;
140701;1800;75;
140701;1900;77;
140701;2000;82;
140701;2100;83;
140701;2200;83;
140701;2300;82;
140702;0000;74;
140702;0100;76;
140702;0200;77;
140702;0300;79;
140702;0400;83;
140702;0500;90;
140702;0600;88;
140702;0700;87;
140702;0800;88;
140702;0900;79;
140702;1000;59;
140702;1100;55;
140702;1200;58;
140702;1300;56;
140702;1400;54;
140702;1500;53;
140702;1600;64;
140702;1700;65;
140702;1800;69;
140702;1900;71;
140702;2000;72;
140702;2100;71;
140702;2200;70;
140702;2300;70;
140703;0000;72;
140703;0100;77;
140703;0200;83;
140703;0300;84;
140703;0400;85;
140703;0500;86;
140703;0600;87;
140703;0700;87;
140703;0800;86;
140703;0900;82;
140703;1000;73;
140703;1100;69;
140703;1200;65;
140703;1300;62;
140703;1400;63;
140703;1500;59;
140703;1600;67;
140703;1700;68;
140703;1800;66;
140703;1900;67;
140703;2000;69;
140703;2100;72;
140703;2200;77;
140703;2300;80;
140704;0000;82;
140704;0100;83;
140704;0200;84;
140704;0300;84;
140704;0400;84;
140704;0500;85;
140704;0600;87;
140704;0700;87;
140704;0800;85;
140704;0900;81;
140704;1000;74;
140704;1100;66;
140704;1200;69;
140704;1300;74;
140704;1400;74;
140704;1500;75;
140704;1600;73;
140704;1700;74;
